stop_name,stop_lat,stop_lon,Routes Passing,Trips Passing,Degree,Betweenness,Score,Nearby Stops
Dharamshila Hospital,28.602233,77.31365,6,6,0.0005047955577990914,0.00041930730851831544,0.00013635644970979416,"Dharamshila Hospital (11 m), Trilok Puri Crossing (338 m), Trilok Puri Crossing (373 m), Summervilla School / Dallupura Village (589 m), Satyam/Doctors Apartments (618 m)"
Satyam/Doctors Apartments,28.598683,77.31885,10,10,0.000757193336698637,3.16884904389548e-05,0.00020609028738715729,"Satyam/Doctors Apartments (27 m), Highland Apartments (265 m), Highland Apartments (272 m), Vasundhra Enclave Sports Complex (501 m), Summervilla School / Dallupura Village (546 m)"
Highland Apartments,28.599363,77.32145,11,11,0.0010095911155981827,4.596814022736957e-05,0.00021783666418085005,"Highland Apartments (12 m), Satyam/Doctors Apartments (265 m), Vasundhra Enclave Sports Complex (312 m), Satyam/Doctors Apartments (289 m), Multi Gym (398 m)"
Multi Gym,28.601317,77.324867,10,10,0.000757193336698637,6.596965602093465e-07,0.00012950140693723022,"Multi Gym (21 m), Mayur vihar Phase-III Crossing (118 m), Mayur Vihar Phase III Crossing (138 m), Ganpati Mandir (204 m), Vasundhra Enclave Sports Complex (200 m)"
Nangloi (Najafgarh Road),28.681819,77.067554,39,39,0.0017667844522968198,0.0005719360552790492,0.00013110250705591854,"Nangloi (8 m), Nangloi (37 m), Nangloi (Najafgarh Road) (90 m), Sultan Puri Crossing/Nangloi (131 m), Sultan Puri Crossing (133 m)"
ISBT Nityanand Marg,28.668351,77.225019,332,332,0.006562342251388188,0.037308878970581875,0.001187618646854834,"ISBT Nityanand Marg (3 m), Nityanand Marg (7 m), ISBT Nityanand Marg (7 m), ISBT Nityanand Marg (32 m), Tis Hazari Animal Hospital (118 m)"
Jhilmil Crossing GT Road,28.676381,77.318153,8,8,0.0012619888944977284,0.005090408115247451,0.00016130733607798675,"Jhilmil Xing (64 m), Jhilmil Xing (66 m), Shahdara Border (308 m), Shahdara Border GT Road (311 m), Shahdra Boarder/Dilshad Garden Metro (321 m)"
Dilshad Garden Depot Cluster,28.685638,77.331332,11,11,0.0017667844522968198,1.5398392844116806e-05,0.00025239592817430216,"New Seema Puri Depot Cluster (8 m), Dilshad Garden Depot Cluster (15 m), New Seema Puri Depot Cluster (90 m), New Seema Puri Depot Cluster (94 m), Shalimar Garden More (291 m)"
Rani Khera Depot III,28.6979918822616,77.0341236074785,17,17,0.0005047955577990914,0.0,9.0890644217032e-05,"Rani Khera Depot III (24 m), Rani Khera Depot II (190 m), Rani Khera Depot II (236 m), Rani Khera Depot 1 (345 m), Rani Khera Depot I (345 m)"
Jahangirpuri GT Road,28.7257,77.1628,58,58,0.002523977788995457,0.002221921807272217,0.0003059585146892602,"Jahangirpuri GT Road (Metro Station) (20 m), Jahangirpuri GT Road (26 m), Jahangir Puri Metro Station (38 m), Jahangir Puri GT Road-Metro St (43 m), Jahangir Puri GT Road (78 m)"
M Block Vikaspuri,28.63865,77.07808,9,9,0.0010095911155981827,1.6032738295844652e-06,0.00014209140637791418,"G Block Vikas Puri (39 m), M Block Vikaspuri (40 m), J Block Vikas Puri (148 m), G Block Vikas Puri (248 m), Kangra Niketan (344 m)"
Hastsal JJ Colony,28.64682,77.05477,9,9,0.0002523977788995457,0.0,0.00012086412091536955,"hasthshal jj colony (21 m), Hastsal JJ Colony (236 m), Vikas Nagar (678 m), Vikas Nagar (688 m), Nilothi Village (739 m)"
Vikas Nagar,28.64079,77.05594,9,9,0.0005047955577990914,0.0005047955577990914,0.0001949232880336134,"Vikas Nagar (24 m), Hastsal JJ Colony (678 m), hasthshal jj colony (686 m), lig flats hasthshal (719 m), Hastsal JJ Colony (878 m)"
Hastsal Village LIG Flats,28.63476,77.06201,13,13,0.0012619888944977284,0.0010183950885972071,0.0003284383280592027,"Hastsal Village LIG Flats (26 m), lig flats hasthshal (178 m), C Block Vikas Puri (655 m), C Block Vikas Puri (666 m), C Block Vikas Puri (682 m)"
Mata Chandan Devi Hospital,28.618876,77.078653,1,1,0.0005047955577990914,0.0,5.303468444263323e-05,"A-3 Janak Puri (99 m), A3 Janak Puri (99 m), C-1 Janak Puri (160 m), C-1 Janak Puri (164 m), C-1 Janak Puri (189 m)"
Khora Colony,28.615017,77.34145,6,6,0.000757193336698637,0.00021496778118179155,0.0001317517394284141,"Mayur Vihar Phase III Xing (43 m), Khora Cly Corner (61 m), Kerala School (116 m), Mayur Vihar Ph III Paper Market (270 m), Mayur Vihar Phase III Terminal / Paper Market (307 m)"
Multi Gym,28.601383,77.325067,10,10,0.000757193336698637,6.596965602093465e-07,0.00012950140693723022,"Multi Gym (21 m), Mayur vihar Phase-III Crossing (97 m), Mayur Vihar Phase III Crossing (122 m), Mayur Vihar Phase-3 Xing BRD (174 m), Ganpati Mandir (199 m)"
Highland Apartments,28.599297,77.321544,11,11,0.0010095911155981827,4.596814022736957e-05,0.00021783666418085005,"Highland Apartments (12 m), Satyam/Doctors Apartments (272 m), Vasundhra Enclave Sports Complex (317 m), Satyam/Doctors Apartments (296 m), Multi Gym (395 m)"
Satyam/Doctors Apartments,28.59875,77.318583,10,10,0.000757193336698637,3.16884904389548e-05,0.00020609028738715729,"Satyam/Doctors Apartments (27 m), Highland Apartments (289 m), Highland Apartments (296 m), Summervilla School / Dallupura Village (543 m), Vasundhra Enclave Sports Complex (513 m)"
Dharamshila Hospital,28.602167,77.313567,6,6,0.0005047955577990914,0.00041930730851831544,0.00013635644970979416,"Dharamshila Hospital (11 m), Trilok Puri Crossing (336 m), Trilok Puri Crossing (371 m), Satyam/Doctors Apartments (620 m), Summervilla School / Dallupura Village (599 m)"
Trilok Puri Crossing,28.604293,77.310637,6,6,0.0010095911155981827,0.001296701351292015,0.00031085467995248966,"Trilok Puri Crossing (38 m), Dharamshila Hospital (371 m), Dharamshila Hospital (373 m), Trilok Puri 27 Block Terminal (466 m), Trilok Puri 27 Block Terminal (471 m)"
Lal Bahadur Shashtri Hospital,28.6173,77.309633,10,10,0.0012619888944977284,0.012111935472569236,0.0001618019812734904,"Lal Bahadur Shashtri Hospital (16 m), Kalyan Puri Block 21 (39 m), Kalyan Vas (217 m), Kalyan Vas (297 m), Kalyan Puri Block 21 (348 m)"
Radha Swami Satsang,28.620517,77.307533,57,57,0.003785966683493185,0.07401520223591485,0.0005004073145344892,"Radha Swami Satsang (41 m), Kalyan Puri Block 21 (98 m), Kalyan Vas (141 m), Kalyan Vas (202 m), Mayur Vihar Phase 2 (T) (258 m)"
Mayur Vihar Phase 2 (T),28.620115,77.304936,14,14,0.0017667844522968198,0.002118479408134755,0.00027110007614322153,"Mayur Vihar Phase 2 (T) (26 m), Radha Swami Satsang (220 m), Radha Swami Satsang (258 m), East Vinod Nagar Depot (332 m), Kalyan Puri Block 21 (348 m)"
Govt Model School / Ambedkar Park,28.621767,77.295083,50,50,0.0017667844522968198,0.0004538589059468647,0.00027653446785271056,"Government M S (13 m), Govt Model School / Ambedkar Park (54 m), Sanjay Lake Trilokpuri (184 m), Sanjay Lake Trilokpuri (219 m), Sanjay Lake NH-24 (279 m)"
Lalita Park,28.632,77.27065,18,18,0.0010095911155981827,0.0027628584262287506,0.0001982864308831929,"Lalita Park (25 m), Ramesh Park (384 m), Ramesh Park (413 m), TT Post under Pass (548 m), Kishan Kunj (729 m)"
Ramesh Park,28.635617,77.26965,18,18,0.000757193336698637,0.002435678023584593,0.00010579705804411487,"Ramesh Park (42 m), Kishan Kunj (322 m), Bank Enclave Kishan Kunj (333 m), Bank Enclave Kishan Kunj (384 m), Kishan Kunj (395 m)"
Bank Enclave Kishan Kunj,28.639067,77.2693,8,8,0.0012619888944977284,0.001873574545108106,0.0003274281088393084,"Kishan Kunj (12 m), Bank Enclave Kishan Kunj (64 m), Kishan Kunj (72 m), Ramesh Park (384 m), Ramesh Park (411 m)"
Gandhi Nagar Pusta,28.658995,77.261122,14,14,0.0012619888944977284,0.0003331228932030536,0.0002912047729728464,"Gandhi Nagar Pusta (Sulah Kul Mandir) (61 m), Gandhi Nagar Pusta (105 m), Gandhi Nagar Pusta (222 m), Shamshan Ghat Pusta (335 m), Shamshan Ghat Pusta (444 m)"
Kailash Nagar,28.662463,77.258038,10,10,0.0005047955577990914,6.152108894099907e-05,0.00014534946701243788,"Kailash Nagar Pusta (8 m), Kailash Nagar Pusta (22 m), Kailash Nagar (34 m), Kailash Nagar Pusta (37 m), Yamuna Bridge East (351 m)"
Kushak Nallah Depot,28.580073,77.224903,6,6,0.0002523977788995457,0.0,7.080758792384518e-05,"Kushak Nallah Depot (23 m), NHW8 Crossing (274 m), Lodhi Colony (503 m), Sewa Nagar Flyover (453 m), Lodhi Colony (513 m)"
JLN Stadium / Sunehri Pulla Depot,28.592094,77.232747,3,3,0.0010095911155981827,0.00017824435316185077,0.00019687198014643582,"JLN Stadium (Sunehripulla Depot) (46 m), Sunehari Pulla Depot / Jawahar Lal Nehru Stadium Terminal (70 m), Sunehari Pulla Depot / Jawahar Lal Nehru Stadium Terminal (105 m), Sunehari Pulla Depot / Jawaharlal  Nehru Stadium Terminal (230 m), Dayal Singh College (368 m)"
Bawana JJ Colony,28.80887,77.05374,10,10,0.0005047955577990914,1.7228941596015258e-05,0.00011274279903654224,"Bawana JJ Colony (27 m), Bawana JJ Colony A-Block (131 m), Bawana JJ Colony KL- Block (131 m), Bawana JJ Colony A-Block (221 m), Jain Bekhunth Mandir (327 m)"
Bawana Village Chowk,28.799973,77.03552,55,55,0.0027763755678950025,0.0005492157252371554,0.0002627512734013053,"Bawana Village Narela Road (12 m), Bawana Village (28 m), Bawana Village (45 m), ashthal colony (51 m), Bawana (61 m)"
Rohini DTC Depot 4,28.74498,77.130204,23,23,0.003028773346794548,0.0021902922538708475,0.00038376786517422575,"Rohini DTC Depot 4 (13 m), Rohini Sec 18 B-7 Road (250 m), Rohini Sec 18 B-7 Road (265 m), sardar colony (282 m), Badli Telephone Exchange (358 m)"
Akbar Bhawan,28.586,77.1911,5,5,0.0005047955577990914,1.143271104840092e-05,7.73465505445066e-05,"Akbar Bhawan (44 m), Palika Club (240 m), Palika Club (246 m), Vinay Marg (226 m), Chanakya Bhawan (257 m)"
Rail Museum,28.587015,77.185246,15,15,0.001514386673397274,0.0011389910521024025,0.000353014609757732,"Rail Museum (37 m), German Ambessy (437 m), Akbar Bhawan (549 m), Akbar Bhawan (584 m), Moti Bagh 1 (741 m)"
Moti Bagh 1,28.580454,77.180267,20,20,0.0020191822311963654,0.0008253026816589176,0.00028063089455377684,"Moti Bagh 1 (9 m), Moti Bagh 1 (146 m), Moti Bagh 1 (178 m), RK Puram Sec-12 (630 m), South Moti Bagh (582 m)"
Shanti Niketan,28.572969,77.163914,12,12,0.001514386673397274,0.0026001031124120457,0.00021144852431723425,"Shanti Niketan / RK Puram Sec 8 (51 m), Pashchimi Marg Vasant Vihar (332 m), Pashchimi Marg Vasant Vihar (380 m), R K Puram Sec-8 (390 m), Sec-8 RK Puram (410 m)"
Arjun Path / Subroto Park,28.574087,77.151672,15,15,0.000757193336698637,0.0010703094213798034,0.00016860164390071356,"Signal Enclave (1 m), Signal Enclave (29 m), Subroto Park (Arjun Path) (30 m), Singhnal Enclave (193 m), Arjun Path / APS Colony (423 m)"
Lodhi Estate / Air Force School,28.590764,77.224799,4,4,0.0012619888944977284,5.51184243241876e-07,0.00021446521409921497,"Lodhi Estate / Air Force School (23 m), Lodhi Road Crossing (101 m), Lodhi Road Crossing (121 m), Loni Road Xing (154 m), Lodhi Colony (163 m)"
Burari Crossing,28.7290781551388,77.1975014657626,47,47,0.002523977788995457,0.0093924968045416,0.000393455241447153,"Burari Crossing (118 m), STA Burari (144 m), Nirankari Sarover (159 m), sant sarover (164 m), STA Burari (165 m)"
Sant Nagar Main Market,28.741983,77.1978,10,10,0.0017667844522968198,0.004909004631308574,0.00035587344378963735,"Sant Nagar Main Market (28 m), Frances School (253 m), Frances School (266 m), Chetan Bihari Mandir Sant Nagar (302 m), Sant Nagar A-1 (361 m)"
Chetan Bihari Mandir Sant Nagar,28.7447,77.198,3,3,0.000757193336698637,0.0004135367881742947,0.00018009541623370082,"Frances School (36 m), Frances School (52 m), Kamal Vihar (66 m), Kamal Vihar (68 m), Balti Factory (82 m)"
Burari Village,28.754,77.1988,19,19,0.0017667844522968198,0.0016010526012124034,0.0003969834330561379,"Burari Village (22 m), Ekta Garden- Harijan Basti (164 m), Ekta Garden Harijan Basti (173 m), Ekta Garden Harijan Basti (304 m), Sarvodhya Vidhyalay Burari (529 m)"
Ekta Garden Harijan Basti,28.7563,77.1971,10,10,0.0010095911155981827,0.0002969852052235932,0.00024741180002137625,"Ekta Garden Harijan Basti (147 m), Ekta Garden- Harijan Basti (151 m), Burari Garhi (234 m), Burari Garhi (249 m), Burari Village (304 m)"
Natthupura Terminal,28.768822,77.180721,10,10,0.0012619888944977284,0.0005944711094864312,0.0003232365813911319,"Natthupura (5 m), Natthupura Crossing Terminal (9 m), Natthupura Terminal (20 m), Natthu Pura Crossing (25 m), Natthupura Terminal (25 m)"
Pal Colony,28.723411,77.103745,17,17,0.0005047955577990914,0.0,8.748770937675354e-05,"Pal Colony (62 m), Rithala Village (330 m), Rithala Village (431 m), Rithala Metro Station (533 m), Rithala Metro Station (618 m)"
Sec-24 Rohini Main Road,28.727139,77.098373,22,22,0.0017667844522968198,0.0005252515441869379,0.00033929231830493584,"Sec-24 Rohini Main Road (23 m), Rithala Village (237 m), Rithala Village (340 m), SECTOR  24 ROHINI Nallah (454 m), Dera Satguru Sewaram Sahai Sec 24/25 Crossing (473 m)"
Dera Satguru Sewaram Sahai Sec 24/25 Crossing,28.72976,77.094556,17,17,0.0012619888944977284,0.00022882818933756558,0.00017192658526315815,"Dera Satguru Sewaram Sahai Sec 24/25 Crossing (19 m), SECTOR  24 ROHINI Nallah (22 m), Rohini Sec 24/25 Crossing (25 m), Rohini Sec 24/25 Crossing (47 m), Sec-24 Rohini (251 m)"
Karala Village,28.7314,77.0328,86,86,0.0027763755678950025,0.014559028350034177,0.00047057142883566205,"Karala Crossing (50 m), Karala Crossing (80 m), Karala Crossing (117 m), Karala Village (409 m), Karala Village (410 m)"
Ambedkar Chaupal,28.73076,77.002764,2,2,0.0005047955577990914,0.0,7.384758018504896e-05,"Ambedkar Chaupal (14 m), Kanjhawala Depot (Narela Road) (360 m), Kanjhawala Village (357 m), Kanjhawala Village (418 m), Kanjhawala Village (418 m)"
Dera Sachha Sauda,28.718475,77.004022,1,1,0.0005047955577990914,0.0,0.0001000322998833543,"Dera Sachha Sauda Kanjhawla (47 m), Haryana Shakti School Kanjhawla (484 m), Kanjhawala Haryana Shakti C-School (503 m), Desu Sub Station (512 m), Desu Sub Station (557 m)"
C P W D Office,28.6036,77.2691,6,6,0.0010095911155981827,0.0001738808226091273,0.00022523750816243326,"PWD Office (0 m), Nizamuddin Road Bridge / CPWD Office (62 m), Nizamuddin Road Bridge / CPWD Office (97 m), CWG Village / PWD Office (101 m), Khel Gaon CWG Village (612 m)"
Taimur Nagar,28.5726,77.2659,16,16,0.0010095911155981827,0.0027530848762090973,0.0001918019712932582,"Taimur Nagar (214 m), Meera Bai Polytechnic (217 m), Meera Bai Polytechnic (296 m), Maharani Bagh (433 m), Maharani Bagh / Ashram (427 m)"
Bharat Nagar,28.566738,77.269676,41,41,0.002271580010095911,0.009013424842638184,0.0004364017503734769,"Bharat Nagar (18 m), Mata Ka Mandir Marg (341 m), Taimur Nagar (536 m), Bharat Nagar Crossing (565 m), Bharat Nagar Crossing (594 m)"
Bharat Nagar Crossing,28.5622,77.2723,37,37,0.0017667844522968198,0.01069809094540181,0.0003523780256788278,"Bharat Nagar Crossing (33 m), Holy Family Hospital (160 m), Holy Family Hospital (211 m), jhulena village (324 m), Sukhdev Vihar (364 m)"
Holy Family Hospital,28.5604,77.273,29,29,0.0012619888944977284,0.010605606358556062,0.00019490391692478394,"Holy Family Hospital (53 m), jhulena village (121 m), Sukhdev Vihar (157 m), Bharat Nagar Crossing (180 m), Sukh Dev Vihar (199 m)"
Sukh Dev Vihar,28.5586,77.273,4,4,0.0005047955577990914,0.001946471517252702,0.00013004727196514327,"Sukhdev Vihar (43 m), Modi Floor Mills (77 m), jhulena village (143 m), Holy Family Hospital (199 m), Holy Family Hospital (246 m)"
Ghuman Hera DTC Depot Crossing,28.534088,76.915012,48,48,0.0017667844522968198,0.0022087505284989345,0.000324889361731485,"Ghuman Hera DTC Depot Crossing (28 m), Ghuman Hera DTC Depot Crossing (35 m), Ghuman Hera Depot 2 (404 m), Ghuman Hera Cluster Depot 1 (474 m), Ghuman Hera Depot 1 (477 m)"
Jhul-Jhuli Check Post / Ghumanhera Crossing,28.535372,76.909686,23,23,0.002523977788995457,0.006151128605549762,0.0007002740107416882,"Jhul-Jhuli Check Post / Ghumanhera Crossing (14 m), Jhul-Jhuli Check Post / Ghumanhera Crossing (37 m), Jhul-Jhuli Check Post / Ghumanhera Crossing (36 m), Jhuljhuli Xing (441 m), Ghuman Hera Depot 2 (422 m)"
Dariyapur Village / Malikpur Crossing,28.552617,76.90765,11,11,0.000757193336698637,0.0007967425896723568,8.948552396910404e-05,"Dariyapur Village / Malikpur Crossing (23 m), Malik Pur Village Crossing (35 m), Malikpur Zar Xing (50 m), Malik Pur Village (465 m), Malik Pur Village (483 m)"
Ujwa School,28.5735106,76.9082469,13,13,0.000757193336698637,0.004680815640162874,0.00024092288845860665,"Ujwa School (15 m), Ujwa Gaon (544 m), Samaspur Khalsa (567 m), Ujwa Gaon (598 m), Samaspur Khalsa (643 m)"
Rawta Crossing (Dhansa Road),28.600403776461,76.9161106637266,41,41,0.0020191822311963654,0.015357986090004369,0.0008640359840646836,"Rawta Crossing (Dhansa Road) (26 m), Rawta Xing (64 m), Rawta Crossing (Ujwa Village Road) (68 m), Rawta Crossing (Ujwa Village Road) (81 m), Rawta Crossing (Dhansa Road) (157 m)"
Bhagini Nivedita College,28.617883,76.9312,4,4,0.0010095911155981827,1.6992192469884418e-07,0.00032072623530751,"Bhagini Nivedita College (26 m), Kair Depot (48 m), Kair Depot (68 m), Kair Village (1185 m), Kair Village (1191 m)"
Zakhira (Rohtak Road),28.66897,77.163691,15,15,0.001514386673397274,7.376197431529252e-05,0.00021869706090808943,"Zakhira (Rohtak Road) (51 m), Zakhira (122 m), Zakhira (183 m), Zakhira Flyover (168 m), Zakhira Flyover (179 m)"
Mahindra Park Road No-44,28.684023,77.135913,12,12,0.000757193336698637,0.00015644937494856503,0.000121429756924137,"Mahindra Park Road No-44 (22 m), Mahindra Park (29 m), Mahindra Park (86 m), Rajdhani Enclave / Mahindra Park (102 m), Rajdhani Enclave / Mahindra Park (120 m)"
Chander Lok,28.688635,77.135279,6,6,0.000757193336698637,4.168834587030194e-05,0.00015764307222948767,"Chandra Lok (10 m), Chander Lok (67 m), Chandra Lok (69 m), Rajdhani Enclave (256 m), Road No-44 Crossing (260 m)"
DTC Apartments,28.697677,77.133852,11,11,0.0010095911155981827,0.0004922061428429047,0.00019390538854701774,"DTC Apartments (11 m), Dtc Colony Pitam Pura (23 m), DTC Apartments (25 m), DTC Apartments (29 m), Kapil Vihar (221 m)"
Katewara School,28.805994,76.966346,11,11,0.0010095911155981827,9.547920637602926e-07,8.517901301028398e-05,"Katewara School (15 m), Katewra Crossing (33 m), Katewara Xing (47 m), Katevara Xing (49 m), Katewara Crossing (50 m)"
Katewara Village,28.80522,76.976829,31,31,0.003028773346794548,0.011316229619857534,0.0007544226857057574,"Katewara Village (0 m), Katewara Village (19 m), Katevara Village (180 m), Katevara Village (187 m), Katewara Colony (685 m)"
Metal Forging,28.6293956874488,77.1235021552078,87,87,0.002271580010095911,0.0025475284901297713,0.0003858145957437572,"Metal Forging (49 m), Metal Forging (80 m), Metal Forging (80 m), Hari Nagar (Mohan Mandir) Mayapuri (161 m), Hari Nagar (Mohan Mandir) Mayapuri (175 m)"
Zunk Market,28.6171,77.1108,66,66,0.0012619888944977284,0.002083925176070055,0.0002868205152997803,"Maya Enclave (73 m), Maya Enclave (79 m), Zunk Market (176 m), Zunk Market (179 m), Naraini Mandir (314 m)"
Bhati Mines (T),28.4300625645898,77.2260040574659,4,4,0.0002523977788995457,0.0,7.242342366876796e-05,"Bhati Mines (T) (10 m), bhati mines (29 m), Sanjay Colony (343 m), Sanjay Colony (422 m), Sanjay Colony (436 m)"
Sanjay Colony,28.4272863,77.2244536,6,6,0.0012619888944977284,0.0005047955577990914,0.00017556936422223921,"Sanjay Colony (79 m), Sanjay Colony (94 m), Bhati Mines (T) (340 m), Bhati Mines (T) (343 m), bhati mines (370 m)"
Vipassana Bhawan,28.4366387,77.2046423,4,4,0.0005047955577990914,0.0009850475876273025,0.00013675253438075869,"Vipasana Bhawan (33 m), RADHA SWAMI SATSANG (53 m), RADHA SWAMI SATSANG (49 m), Vipassana Bhawan (103 m), R S Satsang (327 m)"
Sawan Public School,28.4383458,77.1985285,5,5,0.0010095911155981827,0.0015225834056141075,0.00032562079761218576,"Sawan Public School (28 m), vyas bhawan (539 m), Vipassana Bhawan (628 m), Vipasana Bhawan (657 m), RADHA SWAMI SATSANG (672 m)"
RS Satsang,28.4420899,77.1916097,15,15,0.001514386673397274,0.009302921440486245,0.00029958535990328274,"Sawan Public School (6 m), sp school (27 m), RS Satsang (29 m), Sawan Public School (783 m), Sawan Public School (795 m)"
Dera More,28.4506411,77.1837167,18,18,0.0027763755678950025,0.008614634739253113,0.000905667948232197,"Dera More (16 m), Dera More (35 m), dera village (227 m), Harswaroop Colony (431 m), Harswaroop Colony (468 m)"
Harswaroop Colony,28.4548641,77.1835159,8,8,0.0005047955577990914,0.001036831590013658,0.00012790340119360239,"Harasawroop Colony (8 m), Harswaroop Colony (46 m), Dera More (241 m), Dera More (463 m), Dera More (468 m)"
Fatehpur Beri,28.4597495,77.1847312,18,18,0.000757193336698637,0.0015744178371392453,0.00020884101369338974,"Fatehpur Beri (4 m), Fatehpur Beri (24 m), Fatehpur Beri (29 m), Shani Dham Mandir (158 m), Harasawroop Colony (256 m)"
Shani Dham Mandir,28.4634983,77.1862213,18,18,0.000757193336698637,0.0010926896460722122,0.00032577561429227367,"Shani Dham Mandir (24 m), Shani Dham Mandir (26 m), Harasawroop Colony (186 m), Chandan Holla (389 m), Fatehpur Beri (439 m)"
Chandan Hola,28.4719981,77.186823,8,8,0.0005047955577990914,0.00018822799711692192,0.00019473109804751413,"Chandan Hola (74 m), Mallu Farm (352 m), Mallu Farm (385 m), Chandan Holla (394 m), Mallu Farm (411 m)"
Mallu Farm,28.4756887,77.1872096,18,18,0.0010095911155981827,0.0007168395977550787,0.0003702093827155684,"Mallu Farm (36 m), Mallu Farm (68 m), Ambedkar Colony (282 m), Ambedkar Colony (322 m), Chandan Hola (411 m)"
Ambedkar Colony,28.4785906,77.1873935,8,8,0.0005047955577990914,3.1720016420535756e-05,0.00014360770299479014,"Ambedkar Colony (67 m), Satbari (321 m), Mallu Farm (322 m), Satbari (330 m), Mallu Farm (350 m)"
Satbari,28.4815646,77.1873213,8,8,0.0005047955577990914,0.00014625557369991884,0.0002266523380749425,"Satbari (30 m), Satbari Village (322 m), Ambedkar Colony (330 m), Satbari Village (326 m), Ambedkar Colony (381 m)"
Rajpur Ext,28.4877896,77.1862247,8,8,0.0005047955577990914,0.000619876732902083,0.0002761092916302142,"Rajpur Ext (258 m), Satbari Village (389 m), Satbari Village (389 m), Nanda Hospital (606 m), Nanda Hospital (613 m)"
Chhatarpur Ext / Nanda Hospital,28.493217,77.184617,10,10,0.0005047955577990914,0.001117552604621998,0.00017378072521970396,"Nanda Hospital (9 m), Chhatarpur Ext / Nanda Hospital (23 m), Nanda Hospital (26 m), Rajpur Crossing (185 m), Rajpur Crossing (216 m)"
Rajpur Crossing,28.494867,77.18435,11,11,0.0010095911155981827,0.002779776694041813,0.0001926940755122464,"Rajpur Crossing (43 m), Rajpur Xing (111 m), Rajpur Xing (113 m), Chhatarpur Ext / Nanda Hospital (182 m), Chhatarpur Ext / Nanda Hospital (185 m)"
Chhatarpur Village,28.5003529,77.1837249,11,11,0.0010095911155981827,0.0013478740190230635,0.00018610706164989434,"Chhattarpur Mandir (66 m), Chhattarpur (68 m), Chhatarpur Mandir (126 m), Chhatarpur Village (136 m), Chhatarpur Extension (153 m)"
Chhatarpur Mandir,28.5011934,77.182865,11,11,0.0010095911155981827,4.2806008009381285e-06,0.0002489228537213679,"Chhatarpur Mandir (82 m), Chhatarpur Village (126 m), Chhattarpur Mandir (188 m), Chhattarpur (191 m), Chhatarpur Extension (246 m)"
Chhatarpur More,28.5040746,77.1758213,5,5,0.0005047955577990914,1.3279372663035006e-05,0.00014014452991364585,"Chhatarpur Crossing (144 m), Andheria More / Chhatarpur Metro Station (209 m), Chhattarpur More (209 m), Chhattarpur Metro S (257 m), Chhattarpur X (241 m)"
ESI Hospital,28.51425,77.281333,152,152,0.005552751135790005,0.11781948676822311,0.0010025015247622845,"ESI Hospital (6 m), ESI Hospital Okhla (118 m), E.S.I. Hospital (200 m), E.S.I. Hospital (205 m), Central Work Shop II (319 m)"
Central Work Shop II,28.5164,77.2835,7,7,0.0010095911155981827,0.0012354613533417354,0.0001705770695907663,"Central Workshop II (10 m), ESI Hospital Okhla (268 m), OKHLA DEPOT (300 m), Okhla Depot IV CWS II (300 m), E.S.I. Hospital (293 m)"
Okhla Depot IV CWS II,28.5187039,77.2851174,5,5,0.0002523977788995457,0.0,6.515838099966669e-05,"OKHLA DEPOT (0 m), Central Workshop II (299 m), Central Work Shop II (300 m), ESI Hospital Okhla (548 m), E.S.I. Hospital (540 m)"
Malik Pur Village Crossing,28.552333,76.907483,4,4,0.0010095911155981827,0.0009218765936244638,0.00029781723764027917,"Malikpur Zar Xing (28 m), Dariyapur Village / Malikpur Crossing (30 m), Dariyapur Village / Malikpur Crossing (35 m), Malik Pur Village (449 m), Malik Pur Village (466 m)"
Malik Pur Village,28.552417,76.902717,6,6,0.000757193336698637,1.5986126624456067e-06,6.140510795573021e-05,"Malik Pur Village (18 m), Malikpur Zar Xing (439 m), Malik Pur Village Crossing (466 m), Dariyapur Village / Malikpur Crossing (483 m), Dariyapur Village / Malikpur Crossing (494 m)"
Mangol Puri Y Block,28.702968,77.08822,62,62,0.0027763755678950025,0.007929101615785292,0.000501092712343023,"Mangol Puri Y Block (29 m), Mangol Puri Y Block (138 m), Mangolpuri Y Block (144 m), Budh Vihar (199 m), Krishna Vihar (216 m)"
Shahdara Border GT Road,28.676241,77.321331,31,31,0.0020191822311963654,0.0038151000740855937,0.0002503935227026077,"Shahdara Border (11 m), Shahdra Boarder/Dilshad Garden Metro (18 m), Shahdara Border Circle (42 m), Shahdara Border GT Road (51 m), Shahadra Road (134 m)"
Rohini Sec 20/21/22 Crossing,28.719975,77.069,32,32,0.002271580010095911,0.0008689401321964814,0.0002970136193926568,"Rohini Sec 20/21/22 Crossing (26 m), Rohini Sec-21 (150 m), Rohini Sec-21 (153 m), Rohini Sector-21 (204 m), Begum Pur (Kanjhawala Road) (325 m)"
Pitam Pura DD Office,28.699476,77.148111,2,2,0.0005047955577990914,0.0,9.564268166585332e-05,"Pitampura ND Block (208 m), ND Block Pitampura (242 m), ND- Block Pitam Pura (260 m), TV Tower (Power House) (303 m), DAV School (306 m)"
Tata Motors,28.6366,77.3147,1,1,0.0005047955577990914,0.0,9.255346823577624e-05,"Hasanpur Village (407 m), TELCO Gazipur (477 m), Hassanpur Village (432 m), Gazipur Village (492 m), Gazipur Village (517 m)"
